timestamp,price,date,created_at,average_sentiment,price_lag_1,price_lag_7,price_roll_mean_7,price_roll_mean_30,price_roll_std_7,price_roll_std_30,price_ma_7,price_ma_30,predicted_price
2024-11-13 22:02:15,88565.16346459523,2024-11-13,2024-11-13,0.09545,89117.70324027816,91723.46724567591,91078.80537024465,88765.82906418474,1714.5983622580577,1787.2387896292385,91078.80537024465,88765.82906418474,89562.73373689188
2024-11-13 23:02:18,89777.1153889937,2024-11-13,2024-11-13,0.09545,88565.16346459523,92453.52920104629,90696.46053995143,88840.91533867299,1654.3026463689523,1780.596407100407,90696.46053995143,88840.91533867299,89106.77166314657
2024-11-14 00:02:57,90540.04771922182,2024-11-14,2024-11-14,0.1687499999999999,89777.1153889937,92468.72696584147,90420.93493329147,88948.16448618386,1459.0201987049568,1782.8860782916954,90420.93493329147,88948.16448618386,90384.41159308964
2024-11-14 01:00:51,90266.6711130426,2024-11-14,2024-11-14,0.1687499999999999,90540.04771922182,92276.97182514616,90133.74911727667,88989.63013212873,1209.2721070438843,1799.0718124735552,90133.74911727667,88989.63013212873,90569.12753245818
2024-11-14 02:01:28,90469.17946402491,2024-11-14,2024-11-14,0.1687499999999999,90266.6711130426,92356.13825157315,89864.18357619834,89046.89466863823,757.0639735153405,1818.4588337283526,89864.18357619834,89046.89466863823,90206.00146484181
2024-11-14 03:08:05,90026.19960938007,2024-11-14,2024-11-14,0.1687499999999999,90469.17946402491,90313.40464323206,89823.15428564807,89059.59071221272,736.1545319121376,1824.1018101985949,89823.15428564807,89059.59071221272,90216.94467807916
2024-11-14 04:06:05,89782.15725803222,2024-11-14,2024-11-14,0.1687499999999999,90026.19960938007,89117.70324027816,89918.07628818437,89111.2507387397,669.886712067786,1821.8103743603306,89918.07628818437,89111.2507387397,89944.58617058145
2024-11-14 05:08:41,90169.11432438648,2024-11-14,2024-11-14,0.1687499999999999,89782.15725803222,88565.16346459523,90147.2121252974,89179.73162297689,304.8534091634798,1821.6707648335932,90147.2121252974,89179.73162297689,90129.3440605002
2024-11-14 06:08:08,90187.11920223582,2024-11-14,2024-11-14,0.1687499999999999,90169.11432438648,89777.1153889937,90205.7840986177,89259.19868559507,257.6237096452244,1811.518050204229,90205.7840986177,89259.19868559507,90268.59918373772
2024-11-14 07:01:02,89628.9012025683,2024-11-14,2024-11-14,0.1687499999999999,90187.11920223582,90540.04771922182,90075.62031052435,89307.65098522315,288.8723132595623,1800.9366949977505,90075.62031052435,89307.65098522315,89933.19429348646
2024-11-14 08:07:28,91042.02007183616,2024-11-14,2024-11-14,0.1687499999999999,89628.9012025683,90266.6711130426,90186.38444749486,89401.3928350362,467.65915498654994,1816.02433705615,90186.38444749486,89401.3928350362,90425.40619281992
2024-11-14 09:04:55,90635.78113853357,2024-11-14,2024-11-14,0.1687499999999999,91042.02007183616,90469.17946402491,90210.18468671037,89492.69402333272,488.2365745366483,1806.5976884635543,90210.18468671037,89492.69402333272,90836.02271324316
2024-11-14 10:04:14,90990.31071703328,2024-11-14,2024-11-14,0.1687499999999999,90635.78113853357,90026.19960938007,90347.91484494656,89605.80649933337,558.6007303051026,1789.9642358134663,90347.91484494656,89605.80649933337,91006.13309686379
2024-11-14 11:03:45,91139.10355561016,2024-11-14,2024-11-14,0.1687499999999999,90990.31071703328,89782.15725803222,90541.76431602912,89733.35078157666,564.9577066827939,1756.9582599806267,90541.76431602912,89733.35078157666,91080.11478172103
2024-11-14 12:03:34,91557.67720429678,2024-11-14,2024-11-14,0.1687499999999999,91139.10355561016,90169.11432438648,90740.13044173058,89897.45618442979,649.7217870670892,1686.0240357623545,90740.13044173058,89897.45618442979,91237.56744526474
2024-11-14 13:09:22,91292.9912638905,2024-11-14,2024-11-14,0.1687499999999999,91557.67720429678,90187.11920223582,90898.11216482411,90054.79116288804,626.8913365951555,1582.1213232235202,90898.11216482411,90054.79116288804,91180.56269327473
2024-11-14 14:08:45,90759.06655222208,2024-11-14,2024-11-14,0.1687499999999999,91292.9912638905,89628.9012025683,91059.5643576318,90164.83579952126,311.96314662818105,1508.3457233234756,91059.5643576318,90164.83579952126,90857.69293268226
2024-11-14 15:09:32,88990.30638277915,2024-11-14,2024-11-14,0.1687499999999999,90759.06655222208,91042.02007183616,90766.46240205223,90218.95893419186,843.018930105805,1431.657867480597,90766.46240205223,90218.95893419186,89705.05270371381
2024-11-14 16:02:07,87991.2937427918,2024-11-14,2024-11-14,0.1687499999999999,88990.30638277915,90635.78113853357,90388.67848837482,90234.62386770247,1350.8962577842774,1403.4157441591744,90388.67848837482,90234.62386770247,88620.2854888775
2024-11-14 17:02:25,89193.49380097532,2024-11-14,2024-11-14,0.1687499999999999,87991.2937427918,90990.31071703328,90131.99035750938,90284.3794655386,1387.7324260892321,1335.293428866423,90131.99035750938,90284.3794655386,88533.18881900102
2024-11-14 18:03:03,89297.68693862943,2024-11-14,2024-11-14,0.1687499999999999,89193.49380097532,91139.10355561016,89868.93084079785,90335.34202314974,1338.6679171322903,1263.203449505387,89868.93084079785,90335.34202314974,89656.9867076567
2024-11-14 19:05:22,89134.79380057864,2024-11-14,2024-11-14,0.1687499999999999,89297.68693862943,91557.67720429678,89522.80464026671,90379.43332559947,1125.51175329923,1193.239890586509,89522.80464026671,90379.43332559947,89340.8648974841
2024-11-14 20:02:58,89479.80214441355,2024-11-14,2024-11-14,0.1687499999999999,89134.79380057864,91292.9912638905,89263.77762319856,90387.53124776216,816.4234812157808,1186.02097821157,89263.77762319856,90387.53124776216,89328.05326634279
2024-11-14 21:06:17,87622.66631148137,2024-11-14,2024-11-14,0.1687499999999999,89479.80214441355,90759.06655222208,88815.72044594989,90250.837883289,713.1332883457472,1260.7048919170488,88815.72044594989,90250.837883289,88330.65497734849
2024-11-14 22:08:24,88297.20896124393,2024-11-14,2024-11-14,0.1687499999999999,87622.66631148137,88990.30638277915,88716.70652858772,90112.2938752956,732.7007280482505,1238.476700180444,88716.70652858772,90112.2938752956,87988.34202639012
2024-11-14 23:07:00,87388.49514750767,2024-11-14,2024-11-14,0.1687499999999999,88297.20896124393,87991.2937427918,88630.59244354712,89942.95281468447,857.0408833920379,1252.4035144172847,88630.59244354712,89942.95281468447,87693.32135497956
2024-11-15 00:00:52,87407.51273710128,2024-11-15,2024-11-15,0.0,87388.49514750767,89193.49380097532,88375.45229156513,89780.63751174965,924.7076118864128,1255.0222726919378,88375.45229156513,89780.63751174965,87449.24501903556
2024-11-15 01:07:04,87997.41665115659,2024-11-15,2024-11-15,0.0,87407.51273710128,89297.68693862943,88189.69939335472,89635.34679173576,834.8023949516968,1197.565591332896,88189.69939335472,89635.34679173576,87606.809904349
2024-11-15 02:00:54,87929.00318305146,2024-11-15,2024-11-15,0.0,87997.41665115659,89134.79380057864,88017.44359085083,89555.86674306307,724.3876582707014,1229.7051894746053,88017.44359085083,89555.86674306307,88125.49373496238
2024-11-15 03:06:47,88363.55931155673,2024-11-15,2024-11-15,0.0,87929.00318305146,89479.80214441355,87857.98032901416,89530.72861210568,398.2730860733188,1246.5638665024155,87857.98032901416,89530.72861210568,88242.38819562538
2024-11-15 04:03:33,88247.05049333208,2024-11-15,2024-11-15,0.0,88363.55931155673,87622.66631148137,87947.17806927853,89520.12484639692,406.6197966936572,1256.374957592885,87947.17806927853,89520.12484639692,88096.87275593699
2024-11-15 05:03:01,87482.26849866251,2024-11-15,2024-11-15,0.0,88247.05049333208,88297.20896124393,87830.75800319547,89443.62995005253,406.3622799489959,1308.9497404532253,87830.75800319547,89443.62995005253,87775.33439588222
2024-11-15 06:05:01,87741.20444787205,2024-11-15,2024-11-15,0.0,87482.26849866251,87388.49514750767,87881.14504610468,89350.33517434089,361.8087069364178,1327.7169473822637,87881.14504610468,89350.33517434089,87593.39684646868
2024-11-15 07:01:41,88210.65302512255,2024-11-15,2024-11-15,0.0,87741.20444787205,87407.51273710128,87995.87937296485,89281.80123807689,310.2508195729203,1331.843851708933,87995.87937296485,89281.80123807689,87742.05974080914
2024-11-15 08:03:44,87675.15710173226,2024-11-15,2024-11-15,0.0,88210.65302512255,87997.41665115659,87949.84229447566,89188.6671593338,333.05603886425575,1343.5882598142146,87949.84229447566,89188.6671593338,88074.9926877037
2024-11-15 09:07:46,88161.86754106556,2024-11-15,2024-11-15,0.0,87675.15710173226,87929.00318305146,87983.10863133482,89126.52275705663,342.1334638690024,1346.6260776162906,87983.10863133482,89126.52275705663,87735.93211940624
2024-11-15 10:09:25,89093.33412945486,2024-11-15,2024-11-15,0.0,88161.86754106556,88363.55931155673,88087.36217674882,89103.56198610408,534.4948030724412,1340.9219804327288,88087.36217674882,89103.56198610408,88698.76264317927
2024-11-15 11:10:21,89465.34096143932,2024-11-15,2024-11-15,0.0,89093.33412945486,88247.05049333208,88261.40367219273,89080.10287400582,750.0444703169142,1327.7288531066315,88261.40367219273,89080.10287400582,89558.60497877438
2024-11-15 12:09:02,89838.92611345435,2024-11-15,2024-11-15,0.0,89465.34096143932,87482.26849866251,88598.06904573443,89068.49643771311,862.5080349940434,1319.2126647548805,88598.06904573443,89068.49643771311,89774.07250959406
2024-11-15 13:03:21,89713.2974868307,2024-11-15,2024-11-15,0.0,89838.92611345435,87741.20444787205,88879.7966227285,89071.30964718852,858.0447934949527,1320.538253094426,88879.7966227285,89071.30964718852,89671.71826234901
2024-11-15 14:03:58,90162.77349580127,2024-11-15,2024-11-15,0.0,89713.2974868307,88210.65302512255,89158.67097568263,89042.00142798736,919.3589592152289,1284.558714813769,89158.67097568263,89042.00142798736,89931.3098402395
2024-11-15 15:07:24,88887.30179103244,2024-11-15,2024-11-15,0.0,90162.77349580127,87675.15710173226,89331.8345027255,88983.71878307064,675.0622126669199,1248.924142160746,89331.8345027255,88983.71878307064,89346.72328493885
2024-11-15 16:11:07,88823.31438192686,2024-11-15,2024-11-15,0.0,88887.30179103244,88161.86754106556,89426.32690856283,88911.48557190044,510.1506745363172,1190.1510068180467,89426.32690856283,88911.48557190044,89177.09034586896
2024-11-15 17:06:32,89483.7706056713,2024-11-15,2024-11-15,0.0,88823.31438192686,89093.33412945486,89482.10354802232,88856.30780690249,488.5626226003405,1119.5937357054609,89482.10354802232,88856.30780690249,89195.19539879862
2024-11-15 18:06:25,89409.77028722732,2024-11-15,2024-11-15,0.0,89483.7706056713,89465.34096143932,89474.16488027775,88784.71090966683,489.33127436024444,1003.5515292343949,89474.16488027775,88784.71090966683,89491.39197551332
2024-11-15 19:09:26,89300.57896422037,2024-11-15,2024-11-15,0.0,89409.77028722732,89838.92611345435,89397.25814467289,88718.29716634449,464.1029640710959,891.5055154507478,89397.25814467289,88718.29716634449,89492.98210486137
2024-11-15 20:08:30,90652.17978589096,2024-11-15,2024-11-15,0.0,89300.57896422037,89713.2974868307,89531.38418739579,88714.73427413347,663.4968299356086,883.2436675571719,89531.38418739579,88714.73427413347,90241.31895988794
2024-11-15 21:06:32,91248.48351283067,2024-11-15,2024-11-15,0.0,90652.17978589096,90162.77349580127,89686.4856184,88790.00684513517,914.9454188958214,996.5012644470839,89686.4856184,88790.00684513517,91134.08553341097
2024-11-15 22:10:13,91665.90886209448,2024-11-15,2024-11-15,0.0,91248.48351283067,88887.30179103244,90083.42948569458,88912.49401577859,1095.3858733054528,1113.8656656673286,90083.42948569458,88912.49401577859,91222.74011507597
2024-11-15 23:01:03,91238.90450238356,2024-11-15,2024-11-15,0.0,91665.90886209448,88823.31438192686,90428.51378861695,88980.67437249221,1009.3621315140381,1191.550322422362,90428.51378861695,88980.67437249221,91224.84950905548
2024-11-17 00:03:49,90596.73623829268,2024-11-17,2024-11-17,-0.20095,91238.90450238356,89483.7706056713,90587.50887899144,89023.97601581432,919.3906056656479,1226.5578549219867,90587.50887899144,89023.97601581432,90925.53951451388
2024-11-17 01:02:40,90846.62542143105,2024-11-17,2024-11-17,-0.20095,90596.73623829268,89409.77028722732,90792.77389816339,89081.03706984271,759.035749057418,1270.9075270956614,90792.77389816339,89081.03706984271,90797.92308601111
2024-11-17 02:08:59,89938.59171239202,2024-11-17,2024-11-17,-0.20095,90846.62542143105,89300.57896422037,90883.91857647363,89096.33005544201,562.974485655855,1278.6083820988274,90883.91857647363,89096.33005544201,90324.44966587723
2024-11-17 03:04:30,90087.83651164154,2024-11-17,2024-11-17,-0.20095,89938.59171239202,90652.17978589096,90803.29810872371,89178.50239544734,637.205853334444,1259.709515872207,90803.29810872371,89178.50239544734,90144.61406071717
2024-11-17 04:09:25,90333.92767367949,2024-11-17,2024-11-17,-0.20095,90087.83651164154,91248.48351283067,90672.64727455926,89246.39301919521,624.3421704923904,1265.4456652542494,90672.64727455926,89246.39301919521,90242.04300689038
